,Live,time_group,LIX,Nyhedsbureau,LIX_Headline,Category_Business,Category_Krimi,Category_Politik,Category_Samfund,Category_Sport,Category_Udland,Category_Underholdning,Category_Vejr,IsBoy
10340,0,3,48.1046354992076,1,58.0,0,0,0,1,0,0,0,0,0
10341,0,3,36.84073938506589,0,42.57142857142857,0,0,1,0,0,0,0,0,1
10342,0,3,52.4592164418754,0,42.333333333333336,0,0,0,0,0,1,0,0,1
10343,0,3,40.366055588409225,1,28.666666666666668,0,0,1,0,0,0,0,0,0
10344,0,3,40.90205926670015,0,28.333333333333336,0,0,0,0,0,1,0,0,1
10345,0,3,50.5042735042735,1,64.14285714285714,0,0,0,0,0,1,0,0,0
10346,0,3,50.29827977929244,0,50.0,0,0,0,0,0,0,0,0,1
10347,0,3,44.03485761550277,0,36.07692307692308,0,0,1,0,0,0,0,0,0
10348,0,3,44.95093795093796,1,35.57142857142857,0,0,0,0,0,1,0,0,0
10349,0,3,43.43223443223443,0,70.5,0,0,1,0,0,0,0,0,1
10350,0,3,41.86950199927299,0,28.285714285714285,0,1,0,0,0,0,0,0,1
10351,0,3,38.75,1,49.85714285714285,0,0,0,0,0,1,0,0,0
10352,0,2,37.92667361292003,1,38.27272727272727,0,0,1,0,0,0,0,0,0
10353,0,2,52.9325326739668,1,85.0,0,0,0,0,0,1,0,0,0
10354,0,2,35.37193973634652,0,50.0,0,0,1,0,0,0,0,0,1
10355,0,2,52.20518207282913,0,45.5,0,0,0,0,0,1,0,0,0
10356,0,2,44.98057994147379,1,35.57142857142857,0,0,0,0,0,1,0,0,0
10357,0,2,48.95529257067719,0,45.5,0,0,0,1,0,0,0,0,0
10358,0,2,39.94117647058823,0,70.0,0,0,0,1,0,0,0,0,1
10359,0,2,51.94871794871794,1,54.0,0,0,0,0,0,0,0,0,0
10360,0,2,43.03991906508831,0,34.64705882352941,0,0,0,0,0,1,0,0,1
10361,0,2,48.76190476190476,0,47.36363636363637,0,1,0,0,0,0,0,0,1
10362,0,2,45.21896988460456,0,36.07692307692308,0,0,1,0,0,0,0,0,0
10363,0,2,41.343725019984014,0,45.333333333333336,0,0,0,1,0,0,0,0,0
10364,0,2,39.198848770277344,0,9.0,0,0,0,1,0,0,0,0,1
10365,0,1,48.54247555101445,0,54.0,0,0,0,0,0,1,0,0,0
10366,0,1,43.40640096618357,0,42.333333333333336,1,0,0,0,0,0,0,0,1
10367,0,1,49.4390243902439,1,40.0,0,0,0,0,0,1,0,0,0
10368,0,1,49.72619047619048,1,42.333333333333336,0,0,0,0,0,1,0,0,0
10372,0,3,48.767774676478055,0,70.33333333333334,0,0,0,0,0,1,0,0,0
10373,0,3,45.40611734604873,0,42.57142857142857,0,0,1,0,0,0,0,0,1
10374,0,3,42.277796216395615,1,45.5,0,1,0,0,0,0,0,0,0
10375,0,3,32.08787530076368,0,26.147058823529413,0,0,1,0,0,0,0,0,0
10376,0,3,42.77402415543497,0,20.5,0,0,0,1,0,0,0,0,0
10377,0,3,44.86650703382221,0,41.66666666666667,0,0,1,0,0,0,0,0,1
10378,0,3,49.01851851851852,0,80.0,0,0,0,1,0,0,0,0,1
10379,0,3,37.27312599681021,0,47.36363636363637,0,0,0,0,0,1,0,0,1
10380,0,3,38.12790430181735,1,49.85714285714285,0,0,1,0,0,0,0,0,0
10381,0,3,48.46328437917223,0,40.0,0,0,1,0,0,0,0,0,0
10382,0,3,40.933626373626375,0,31.22222222222222,0,1,0,0,0,0,0,0,0
10383,0,3,46.31372549019608,0,70.5,0,0,0,1,0,0,0,0,0
10384,0,3,31.687265917603,1,43.76923076923077,0,0,1,0,0,0,0,0,0
10385,0,3,43.07492016703512,1,20.11111111111111,0,0,0,0,0,1,0,0,0
10386,0,3,38.298755513547576,0,35.42857142857143,0,0,0,0,0,0,0,0,0
10387,0,2,39.391447368421055,0,37.0,0,1,0,0,0,0,0,0,0
10388,0,2,45.62034739454094,0,36.07692307692308,0,0,0,0,0,0,1,0,0
10389,0,2,39.77661202185793,0,21.666666666666668,0,1,0,0,0,0,0,0,0
10390,0,2,37.75396992323062,0,45.333333333333336,0,0,1,0,0,0,0,0,0
10391,0,2,35.11929708769904,0,58.0,0,0,1,0,0,0,0,0,1
10392,0,2,44.90476190476191,0,40.0,1,0,0,0,0,0,0,0,1
10393,0,2,47.004371584699456,1,38.27272727272727,0,0,1,0,0,0,0,0,0
10394,0,2,37.41379310344828,1,29.181818181818183,0,0,1,0,0,0,0,0,0
10395,0,2,33.0998480573041,0,37.0,0,1,0,0,0,0,0,0,0
10396,0,2,39.64438230808338,1,33.0,0,0,0,0,0,1,0,0,0
10397,0,2,42.1575394999233,0,42.333333333333336,0,1,0,0,0,0,0,0,1
10398,0,2,52.78852643419573,0,53.44444444444444,0,0,1,0,0,0,0,0,0
10399,0,2,46.60355329949239,1,42.333333333333336,0,1,0,0,0,0,0,0,0
10400,0,2,44.63953299161989,0,56.45454545454545,0,0,0,0,0,1,0,0,0
10401,0,2,43.44474393530997,1,20.5,0,1,0,0,0,0,0,0,0
10402,0,2,44.29344492716586,0,86.77777777777777,0,0,1,0,0,0,0,0,0
10403,0,2,42.77373325567851,0,70.5,0,1,0,0,0,0,0,0,0
10404,0,2,44.40711007740306,0,89.33333333333333,0,0,0,1,0,0,0,0,1
10405,0,2,33.46264367816092,1,31.22222222222222,0,0,0,1,0,0,0,0,0
10406,0,2,43.09221069223696,0,45.5,0,0,1,0,0,0,0,0,0
10407,0,2,39.92272727272727,1,28.384615384615387,0,1,0,0,0,0,0,0,0
10408,0,1,36.10735851305894,0,33.0,0,1,0,0,0,0,0,0,0
10409,0,1,36.56125356125356,0,22.666666666666668,0,0,1,0,0,0,0,0,1
10410,0,1,38.64913252122554,1,20.11111111111111,0,0,0,1,0,0,0,0,0
10411,0,1,38.2311235342721,0,37.0,0,0,0,0,0,1,0,0,1
10413,0,1,44.94671975729996,1,64.14285714285714,0,0,0,0,0,1,0,0,0
10414,0,1,48.95238095238095,1,30.0,0,0,0,0,0,1,0,0,0
10415,0,1,41.63071268775967,0,28.333333333333336,0,0,1,0,0,0,0,0,0
10416,0,1,42.85396590066716,0,52.0,0,0,0,1,0,0,0,0,1
10417,0,1,34.01453476160471,0,15.0,0,0,1,0,0,0,0,0,1
10418,0,1,36.49763141809291,0,20.11111111111111,0,1,0,0,0,0,0,0,0
10419,0,1,53.01708801498128,1,53.44444444444444,0,0,0,0,0,1,0,0,0
10420,0,1,53.8633731451321,1,42.333333333333336,0,0,0,0,0,1,0,0,0
10421,0,1,45.83633633633633,1,50.0,0,0,0,0,0,1,0,0,0
10422,0,3,43.89133418740849,0,20.11111111111111,0,0,0,0,0,1,0,0,1
10423,0,3,41.416936005171294,0,45.77777777777778,0,0,1,0,0,0,0,0,0
10424,0,3,47.799833194328606,0,30.0,0,0,1,0,0,0,0,0,0
10425,0,3,54.10692695214106,0,38.27272727272727,0,0,0,0,0,1,0,0,1
10426,0,3,42.80716437897556,0,53.44444444444444,0,0,1,0,0,0,0,0,1
10427,0,3,43.85591603053435,1,58.0,0,0,0,1,0,0,0,0,0
10428,0,3,45.818622327790976,0,53.44444444444444,0,0,0,1,0,0,0,0,0
10429,0,3,39.89270087509944,0,35.42857142857143,0,0,1,0,0,0,0,0,0
10430,0,3,53.68659973810563,0,83.0,0,0,0,0,0,1,0,0,1
10431,0,3,44.41101694915254,1,39.333333333333336,0,0,1,0,0,0,0,0,0
10432,0,3,41.44197031039137,0,53.44444444444444,0,0,1,0,0,0,0,0,0
10433,0,3,50.8592750533049,0,47.36363636363637,0,0,1,0,0,0,0,0,0
10434,0,3,46.07796193984039,0,50.0,0,0,1,0,0,0,0,0,1
10435,0,3,43.61948249619482,0,70.5,0,0,0,1,0,0,0,0,0
10436,0,3,40.21901211556384,1,58.0,0,1,0,0,0,0,0,0,0
10437,0,3,46.01935483870968,0,53.44444444444444,0,1,0,0,0,0,0,0,0
10438,0,3,45.28474856233941,0,28.285714285714285,0,0,0,0,0,1,0,0,1
10439,0,3,42.73412698412699,0,29.181818181818183,0,0,1,0,0,0,0,0,0
10440,0,2,44.65390928725702,0,42.57142857142857,0,0,1,0,0,0,0,0,0
10441,0,2,34.97653223969014,0,70.5,0,0,0,1,0,0,0,0,0
10442,0,2,43.672284644194754,1,49.85714285714285,1,0,0,0,0,0,0,0,0
10443,0,2,38.75767543859649,1,53.44444444444444,0,0,0,0,0,1,0,0,0
10444,0,2,41.72746213187679,0,35.0,0,0,1,0,0,0,0,0,0
10445,0,2,46.61874277585134,0,70.0,0,0,0,1,0,0,0,0,0
10446,0,2,39.81673881673882,0,9.0,0,0,0,1,0,0,0,0,0
10447,0,2,43.88934189934931,0,45.5,0,0,0,0,0,0,0,0,1
10448,0,2,42.78632478632478,0,48.94444444444444,0,1,0,0,0,0,0,0,0
10449,0,2,40.69646295733252,0,37.0,1,0,0,0,0,0,0,0,1
10450,0,2,38.88326384752829,0,58.0,0,0,1,0,0,0,0,0,0
10451,1,2,40.87613514992054,0,33.0,0,1,0,0,0,0,0,0,0
10452,0,2,34.19658944658944,0,47.36363636363637,0,0,1,0,0,0,0,0,0
10453,0,2,42.31928733031674,1,31.22222222222222,0,0,0,1,0,0,0,0,0
10454,0,2,43.9608123569794,0,48.333333333333336,0,0,1,0,0,0,0,0,0
10455,0,2,42.57155004859087,0,56.0,0,0,1,0,0,0,0,0,0
10456,0,2,49.990678471099,0,31.22222222222222,0,0,1,0,0,0,0,0,0
10457,0,1,40.92682926829268,0,33.0,0,0,1,0,0,0,0,0,0
10458,0,1,32.26190476190476,1,33.0,0,0,0,0,0,1,0,0,0
10459,0,1,42.51051893408135,1,45.5,0,0,1,0,0,0,0,0,0
10460,0,1,43.896103896103895,1,40.0,0,0,0,0,0,1,0,0,0
10461,0,1,50.41645426224866,1,58.0,0,0,0,0,0,1,0,0,0
10462,0,1,48.099028954411736,0,31.22222222222222,0,0,0,0,0,1,0,0,1
10463,0,1,43.37806735488238,1,64.14285714285714,0,0,1,0,0,0,0,0,0
10464,0,1,52.01637960148599,0,78.42857142857143,0,0,0,0,0,1,0,0,0
10465,0,1,52.01637960148599,0,78.42857142857143,0,0,0,0,0,1,0,0,0
10466,0,1,48.412065163584,0,42.5,0,0,0,1,0,0,0,0,0
10467,0,1,37.778225806451616,0,28.666666666666668,0,0,1,0,0,0,0,0,0
10468,0,3,40.703008684863526,0,35.57142857142857,0,0,1,0,0,0,0,0,0
10469,0,3,43.03333333333333,0,78.42857142857143,0,0,1,0,0,0,0,0,0
10470,0,3,41.18181818181818,1,35.57142857142857,0,0,1,0,0,0,0,0,0
10471,0,3,49.896630236794174,0,38.27272727272727,0,0,1,0,0,0,0,0,0
10472,0,3,40.4247183565275,0,31.22222222222222,0,0,1,0,0,0,0,0,1
10473,0,3,39.40320910973085,0,21.285714285714285,0,0,1,0,0,0,0,0,0
10474,0,3,38.08502673796792,0,7.5,0,0,1,0,0,0,0,0,0
10475,0,3,46.86952554744526,0,35.57142857142857,0,0,0,1,0,0,0,0,0
10476,0,3,51.01293396868618,1,89.33333333333333,0,0,1,0,0,0,0,0,0
10477,0,3,35.402808274586846,1,58.0,0,0,1,0,0,0,0,0,0
10478,0,3,36.697617701116926,0,21.142857142857142,0,0,1,0,0,0,0,0,0
10479,0,3,53.217795210569776,0,70.5,0,0,0,0,0,1,0,0,1
10480,0,3,54.52173913043478,0,56.45454545454545,0,0,0,0,0,1,0,0,1
10481,0,3,42.89084293511219,0,33.0,0,0,1,0,0,0,0,0,1
10482,0,3,40.165459688826026,0,49.71428571428572,0,0,1,0,0,0,0,0,0
10483,0,3,38.012939958592135,0,53.66666666666666,0,0,1,0,0,0,0,0,0
10484,0,3,42.43215339233038,0,75.66666666666667,0,0,1,0,0,0,0,0,0
10485,0,3,43.72522522522523,0,35.42857142857143,0,0,1,0,0,0,0,0,1
10486,0,3,47.91558883594281,0,72.66666666666667,0,0,1,0,0,0,0,0,1
10487,0,3,42.88606795503347,0,53.44444444444444,0,0,1,0,0,0,0,0,1
10488,0,3,36.689655172413794,0,70.5,0,0,1,0,0,0,0,0,0
10489,0,3,44.39506404248672,0,45.333333333333336,0,0,0,1,0,0,0,0,1
10490,0,3,49.523492415834255,1,78.42857142857143,0,0,1,0,0,0,0,0,0
10491,0,2,42.57663925785368,0,21.285714285714285,0,0,1,0,0,0,0,0,0
10492,0,2,44.23454913880445,0,59.15384615384615,0,0,1,0,0,0,0,0,0
10493,0,2,45.32442196531792,0,35.0,0,0,1,0,0,0,0,0,0
10494,0,2,44.28048780487805,0,33.0,0,0,1,0,0,0,0,0,1
10495,0,2,40.77784395473496,0,30.904761904761905,0,0,1,0,0,0,0,0,0
10496,0,2,36.23063029004683,0,41.0,0,0,1,0,0,0,0,0,0
10497,0,2,48.30882352941177,0,49.85714285714285,0,0,1,0,0,0,0,0,0
10498,0,2,46.98290195550469,0,28.384615384615387,0,1,0,0,0,0,0,0,0
10499,0,2,44.960055096418735,0,48.333333333333336,0,0,1,0,0,0,0,0,0
10500,0,2,43.56897976042958,1,20.0,0,0,1,0,0,0,0,0,0
10501,0,2,46.5891861761427,0,42.333333333333336,0,0,1,0,0,0,0,0,0
10502,0,2,34.26106663277841,0,31.0,0,0,0,1,0,0,0,0,1
10503,0,2,49.057244852425576,0,47.36363636363637,0,0,1,0,0,0,0,0,0
10504,0,2,38.578747050315904,0,20.090909090909093,0,0,1,0,0,0,0,0,0
10505,0,2,48.29429892141757,0,25.0,0,0,1,0,0,0,0,0,0
10506,0,2,39.96948818897638,0,45.0,0,0,1,0,0,0,0,0,0
10507,0,2,40.478806907378335,1,20.090909090909093,0,0,0,0,0,1,0,0,0
10508,0,2,45.752653818406685,0,40.0,0,0,1,0,0,0,0,0,1
10509,0,2,38.98245614035088,0,45.0,0,0,0,1,0,0,0,0,0
10510,0,2,47.51339198435973,0,29.0,0,0,1,0,0,0,0,0,1
10511,0,1,36.489695111565325,0,33.0,0,0,0,1,0,0,0,0,0
10512,0,1,40.326614750343566,0,47.36363636363637,0,0,1,0,0,0,0,0,0
10513,0,1,31.899761705132164,0,35.0,0,0,1,0,0,0,0,0,0
10514,0,1,43.63422862332944,1,20.0,0,0,0,1,0,0,0,0,0
10516,0,1,44.9991626543856,0,39.333333333333336,0,0,1,0,0,0,0,0,0
10517,0,1,28.94280432168915,0,42.57142857142857,0,0,1,0,0,0,0,0,0
10518,0,1,61.36260811709914,0,47.25,0,0,1,0,0,0,0,0,0
10520,0,1,45.10358094110684,0,28.285714285714285,0,0,1,0,0,0,0,0,1
10521,0,1,37.66760431317393,0,37.0,0,0,1,0,0,0,0,0,0
10522,0,1,48.11292490877665,0,45.333333333333336,0,0,1,0,0,0,0,0,0
10523,0,1,46.95169946332737,1,49.85714285714285,0,0,0,0,0,1,0,0,0
10524,0,1,38.80838152352395,0,43.76923076923077,0,0,1,0,0,0,0,0,0
10525,0,1,37.50957783150456,0,35.57142857142857,0,0,1,0,0,0,0,0,0
10526,0,1,38.163472668810286,1,15.0,0,0,1,0,0,0,0,0,0
10527,0,1,40.09632253711201,0,40.0,0,0,1,0,0,0,0,0,0
10528,0,1,27.39674796747968,0,20.11111111111111,0,0,1,0,0,0,0,0,1
10529,0,1,39.14938775510204,1,33.0,0,0,1,0,0,0,0,0,0
10530,0,1,41.9900978286805,0,28.384615384615387,0,0,1,0,0,0,0,0,0
10531,0,1,42.20547514159849,0,31.22222222222222,0,0,1,0,0,0,0,0,1
10532,0,3,35.88534743202417,0,21.142857142857142,0,0,1,0,0,0,0,0,0
10533,0,3,40.5168253968254,0,40.0,0,0,1,0,0,0,0,0,0
10534,0,3,43.88391726466864,0,59.15384615384615,0,0,1,0,0,0,0,0,0
10535,0,3,39.89094750528197,0,21.897058823529413,0,0,1,0,0,0,0,0,1
10536,0,3,41.42439862542955,0,20.11111111111111,0,0,1,0,0,0,0,0,0
10537,0,3,37.76801735186828,0,35.57142857142857,0,0,1,0,0,0,0,0,0
10538,0,3,38.40277519091079,0,65.54545454545455,0,0,1,0,0,0,0,0,0
10539,0,3,39.15527950310559,0,35.42857142857143,0,0,1,0,0,0,0,0,0
10540,0,3,37.21377912867275,0,14.192307692307692,0,0,1,0,0,0,0,0,0
10541,0,3,52.21205821205821,0,53.44444444444444,0,0,0,1,0,0,0,0,1
10542,0,3,48.38768377922391,0,35.0,0,0,1,0,0,0,0,0,0
10543,0,3,48.979500723134,0,42.333333333333336,0,0,1,0,0,0,0,0,0
10544,0,3,45.20989505247377,0,53.44444444444444,0,0,1,0,0,0,0,0,1
10545,0,3,46.9475753604194,0,45.5,0,0,0,1,0,0,0,0,1
10546,0,3,41.730583543240975,0,64.14285714285714,0,0,1,0,0,0,0,0,0
10547,0,3,45.77441479051737,0,64.14285714285714,0,0,1,0,0,0,0,0,0
10548,0,3,45.98066657048045,0,65.0,0,0,0,0,0,0,0,0,0
10549,0,3,52.25909090909091,0,56.0,0,0,1,0,0,0,0,0,1
10550,0,3,43.38145896656535,0,60.0,0,0,1,0,0,0,0,0,0
10551,0,3,48.52911604524508,0,64.14285714285714,0,0,1,0,0,0,0,0,0
10552,0,3,43.25675824782081,0,64.14285714285714,0,0,1,0,0,0,0,0,0
10553,0,3,45.14652738565782,0,30.0,0,0,1,0,0,0,0,0,1
10554,0,3,39.860342555994734,0,49.85714285714285,0,0,0,1,0,0,0,0,0
10555,0,3,49.12208588957056,0,50.0,0,0,0,1,0,0,0,0,0
10556,0,3,46.248738435660215,0,34.66666666666667,0,0,0,1,0,0,0,0,0
10557,0,3,42.65384615384615,1,31.22222222222222,0,1,0,0,0,0,0,0,0
10558,0,3,47.054327084970254,0,39.333333333333336,0,0,1,0,0,0,0,0,0
10559,0,3,43.67313555347092,0,48.333333333333336,0,0,1,0,0,0,0,0,0
10560,0,3,40.926796636085626,1,49.85714285714285,0,0,1,0,0,0,0,0,0
10561,0,3,52.58974358974359,1,49.85714285714285,0,0,0,1,0,0,0,0,0
10562,0,3,42.267518340500885,0,45.5,0,0,0,1,0,0,0,0,1
10563,0,3,41.266666666666666,0,45.5,0,1,0,0,0,0,0,0,1
10564,0,2,37.12397066633764,0,51.46153846153846,0,0,1,0,0,0,0,0,0
10565,0,2,36.459810874704495,0,31.22222222222222,0,0,0,1,0,0,0,0,1
10566,0,2,37.2453982362822,0,45.5,0,0,1,0,0,0,0,0,0
10567,0,2,49.78974035530327,0,28.384615384615387,0,0,1,0,0,0,0,0,0
10568,0,2,40.856830601092895,1,35.57142857142857,0,0,0,0,0,1,0,0,0
10569,0,2,30.82477168949772,0,21.285714285714285,0,0,1,0,0,0,0,0,0
10570,0,2,37.591885143570536,0,58.0,0,0,0,1,0,0,0,0,0
10571,0,2,42.526369168357,0,32.77272727272727,0,0,1,0,0,0,0,0,0
10572,0,2,37.3739433785053,0,48.333333333333336,0,0,1,0,0,0,0,0,0
10573,0,2,37.129411764705885,0,22.666666666666668,0,0,0,1,0,0,0,0,0
10574,0,2,39.093739612188365,1,37.833333333333336,0,0,0,1,0,0,0,0,0
10575,0,2,40.19837870468854,0,22.25,0,0,1,0,0,0,0,0,0
10576,0,2,37.65216431095406,0,37.0,0,0,1,0,0,0,0,0,0
10577,0,2,38.99889579020014,0,35.0,0,0,1,0,0,0,0,0,1
10578,0,2,35.471547125074096,0,20.5,0,0,1,0,0,0,0,0,0
10579,0,2,47.67270992366412,1,39.333333333333336,0,0,0,0,0,1,0,0,0
10580,0,2,40.52941176470589,1,42.333333333333336,0,0,1,0,0,0,0,0,0
10581,0,2,41.10976789168279,0,20.833333333333336,0,0,1,0,0,0,0,0,0
10582,0,2,47.15969629076425,1,33.0,0,0,0,0,0,1,0,0,0
10583,0,2,35.237348597975775,0,14.590909090909092,0,0,1,0,0,0,0,0,0
10584,0,2,40.38842203548086,0,35.57142857142857,0,0,0,1,0,0,0,0,0
10585,0,1,43.61006900076667,1,30.0,0,0,0,0,0,1,0,0,0
10586,0,1,43.12373922806884,0,47.25,0,0,1,0,0,0,0,0,1
10587,0,1,42.56303134616388,0,45.5,0,0,1,0,0,0,0,0,1
10588,0,1,40.806785508913165,0,50.0,0,0,1,0,0,0,0,0,0
10589,0,1,31.802837894934516,0,40.0,0,0,1,0,0,0,0,0,1
10590,0,1,35.03072116636293,0,60.0,0,0,1,0,0,0,0,0,0
10591,0,1,38.65413533834587,1,28.666666666666668,0,0,0,0,0,0,0,0,0
10592,0,1,40.19917355371901,1,40.0,0,0,0,0,0,1,0,0,0
10593,0,1,43.78351908139142,1,45.5,0,0,1,0,0,0,0,0,0
10594,0,1,50.8235294117647,1,58.0,0,0,0,0,0,1,0,0,0
10595,0,1,51.90316928527418,0,41.5,0,0,0,0,0,1,0,0,1
10596,0,1,51.90316928527418,0,41.5,0,0,0,0,0,1,0,0,1
10597,0,1,31.565284178187405,0,39.333333333333336,0,0,1,0,0,0,0,0,0
10598,0,1,44.65277777777778,0,51.46153846153846,0,0,1,0,0,0,0,0,1
10599,0,1,43.88694638694639,0,43.76923076923077,0,0,1,0,0,0,0,0,0
10600,0,1,35.73502722323049,0,30.0,0,0,1,0,0,0,0,0,0
10601,0,1,43.95886745854404,0,43.76923076923077,0,0,1,0,0,0,0,0,1
10602,0,1,37.39865325605182,0,20.11111111111111,0,0,1,0,0,0,0,0,0
10603,0,3,40.93522267206478,1,30.0,0,0,1,0,0,0,0,0,0
10604,0,3,36.89018093279039,0,28.384615384615387,0,0,1,0,0,0,0,0,0
10605,0,3,39.6574427480916,1,30.0,0,0,0,0,0,1,0,0,0
10606,0,3,44.24816176470589,0,42.333333333333336,0,0,0,0,0,1,0,0,0
10607,0,3,37.65814536340852,0,20.090909090909093,0,0,1,0,0,0,0,0,0
10608,0,3,37.77926716141002,0,70.33333333333334,0,0,0,1,0,0,0,0,0
10609,0,3,36.63874841972187,0,20.090909090909093,0,0,1,0,0,0,0,0,1
10610,0,3,46.59768907563026,1,64.14285714285714,0,0,1,0,0,0,0,0,0
10611,0,3,39.90688259109312,0,22.666666666666668,0,0,1,0,0,0,0,0,0
10612,0,3,46.72064777327935,0,42.333333333333336,0,0,0,1,0,0,0,0,1
10613,0,3,34.256872092027514,0,37.0,0,0,1,0,0,0,0,0,1
10614,0,3,42.14285714285714,0,40.0,0,0,0,0,0,0,0,0,0
10615,0,3,44.523080912863065,0,21.285714285714285,0,0,0,1,0,0,0,0,1
10616,0,3,38.86699507389163,0,60.0,0,0,1,0,0,0,0,0,0
10617,0,3,39.876828597616864,0,36.07692307692308,0,0,1,0,0,0,0,0,1
10618,0,3,49.33824689111313,0,58.0,0,0,0,0,0,1,0,0,1
10619,0,3,46.503190967108495,0,53.44444444444444,0,0,0,1,0,0,0,0,1
10620,0,3,33.76157176157176,0,40.0,1,0,0,0,0,0,0,0,1
10621,0,3,34.59873949579832,1,31.22222222222222,0,0,0,1,0,0,0,0,0
10622,0,3,43.92169625246548,0,40.0,0,0,0,0,0,0,0,0,1
10623,0,3,41.23631239935588,1,78.42857142857143,0,0,0,1,0,0,0,0,0
10624,0,3,48.13914950651883,0,70.0,0,0,0,0,0,1,0,0,1
10625,0,2,37.7086031452359,1,70.5,0,0,0,0,0,1,0,0,0
10626,0,2,49.397074756229685,0,35.57142857142857,0,0,1,0,0,0,0,0,0
10627,0,2,38.0035650623886,0,45.5,0,0,0,1,0,0,0,0,1
10628,0,2,46.13425925925926,0,34.75,0,0,0,0,0,1,0,0,0
10629,0,2,45.42038704732708,1,39.333333333333336,1,0,0,0,0,0,0,0,0
10630,0,2,45.42038704732708,1,39.333333333333336,1,0,0,0,0,0,0,0,0
10631,0,2,47.61195652173913,0,35.57142857142857,0,0,0,0,0,1,0,0,0
10632,0,2,32.81221971083127,0,29.526315789473685,0,0,0,1,0,0,0,0,0
10633,0,2,48.848443223443226,0,26.72222222222222,0,0,1,0,0,0,0,0,1
10634,0,2,39.34798534798534,0,79.0,0,1,0,0,0,0,0,0,1
10635,0,2,38.396616052060736,0,56.0,0,0,0,1,0,0,0,0,1
10636,0,2,44.9807665982204,0,64.14285714285714,0,0,0,0,0,1,0,0,0
10637,0,2,42.34722222222222,1,40.0,0,1,0,0,0,0,0,0,0
10638,0,2,40.3467579540878,0,28.764705882352946,0,0,1,0,0,0,0,0,1
10639,0,2,43.88709677419355,0,42.333333333333336,1,0,0,0,0,0,0,0,1
10640,0,2,43.88709677419355,0,42.333333333333336,1,0,0,0,0,0,0,0,1
10641,0,2,36.968810916179336,0,28.666666666666668,0,0,1,0,0,0,0,0,0
10642,0,2,43.32447324212991,0,21.142857142857142,0,0,1,0,0,0,0,0,0
10643,0,1,49.391555483241135,0,70.5,0,0,1,0,0,0,0,0,0
10644,0,1,31.602259325614888,0,29.0,0,0,1,0,0,0,0,0,0
10645,0,1,37.9125786163522,1,29.181818181818183,0,1,0,0,0,0,0,0,0
10647,0,1,40.82297918948521,0,20.5,0,0,1,0,0,0,0,0,0
10648,0,1,38.80668756530825,1,64.14285714285714,0,1,0,0,0,0,0,0,0
10649,0,1,44.76629213483146,1,65.0,0,1,0,0,0,0,0,0,0
10650,0,1,35.98808501101856,0,45.5,0,0,1,0,0,0,0,0,0
10651,0,1,38.645390070921984,1,42.333333333333336,0,0,0,0,0,1,0,0,0
10652,0,1,44.57692307692308,1,25.0,0,0,0,0,0,1,0,0,0
10653,0,1,38.12487695749441,0,83.0,0,0,1,0,0,0,0,0,0
10654,0,1,54.1524209486166,1,89.33333333333333,0,0,0,0,0,1,0,0,0
10655,0,1,40.72417503586801,0,68.16666666666667,0,0,0,1,0,0,0,0,0
10656,0,1,40.539892778303376,1,33.0,0,0,0,0,0,1,0,0,0
10657,0,1,32.57138599105812,0,45.333333333333336,0,0,1,0,0,0,0,0,0
10658,0,3,35.58041885897039,0,38.27272727272727,0,0,1,0,0,0,0,0,0
10659,0,3,42.639594751702376,0,53.66666666666666,0,0,1,0,0,0,0,0,0
10660,0,3,40.65703812316716,0,46.41176470588235,0,0,1,0,0,0,0,0,0
10661,0,3,44.51690821256039,1,58.0,0,0,0,0,0,1,0,0,0
10662,0,3,37.676536312849166,0,32.029411764705884,0,0,1,0,0,0,0,0,0
10663,0,3,38.836236603332175,0,40.0,0,0,1,0,0,0,0,0,0
10664,0,3,43.52449856733524,0,9.0,0,0,1,0,0,0,0,0,0
10665,0,3,43.31156069364162,0,72.66666666666667,0,0,0,0,0,1,0,0,1
10666,0,3,34.92198461190314,0,35.57142857142857,0,0,1,0,0,0,0,0,1
10667,0,3,37.69114821721196,0,35.0,0,0,1,0,0,0,0,0,1
10668,0,3,40.99866755496336,1,40.0,0,0,0,1,0,0,0,0,0
10669,0,3,34.73051948051948,0,33.0,0,0,0,0,0,1,0,0,0
10670,0,3,39.60570762958649,0,20.0,0,0,1,0,0,0,0,0,1
10671,0,2,37.75305520438264,1,72.66666666666667,0,1,0,0,0,0,0,0,0
10672,0,2,45.598765432098766,0,42.333333333333336,0,1,0,0,0,0,0,0,0
10673,0,2,48.58607027421541,0,28.384615384615387,0,0,0,0,0,1,0,0,1
10674,0,2,42.59727703235991,0,41.66666666666667,0,0,1,0,0,0,0,0,1
10675,0,2,45.05081300813008,0,35.57142857142857,0,0,0,0,0,1,0,0,1
10676,0,2,37.60825405908018,1,20.11111111111111,0,0,0,1,0,0,0,0,0
10677,0,2,37.38472785272812,0,36.07692307692308,0,0,0,1,0,0,0,0,1
10678,0,2,41.16990491938817,0,45.5,0,0,1,0,0,0,0,0,0
10679,0,2,37.96179446219382,1,39.333333333333336,0,0,0,0,0,1,0,0,0
10680,0,2,27.45588235294117,0,33.0,0,0,0,0,0,0,0,0,0
10681,0,2,27.86979984301413,0,21.285714285714285,0,0,1,0,0,0,0,0,0
10682,0,1,43.047793604245214,0,35.0,0,0,0,0,0,0,0,0,1
