,link,title,author,time,category,body,num_of_words
20,https://ekstrabladet.dk/sport/drama-i-koebenhavn-39-tjekker-anholdt-ved-parken/9894414,Drama i København: 39 tjekker anholdt ved Parken,/ritzau/,2023-08-08 19:19,sport,"Politiet har frihedsberøvet i alt 39 mennesker ved Parken i København, efter at tilhængere af Sparta Prag og FC København tirsdag aften kom i slagsmål. Det oplyser politiet. Slagsmålet skete forud for de to klubbers møde i Champions League-kvalifikationen. Fotos viser, at civilklædte politifolk brugte deres stave mod flere personer på stedet.I Københavns Politi oplyser vicepolitiinspektør Jesper Bangsgaard, at nogle tjekkiske fans tilsyneladende opsøgte tilhængere af FCK, og at det lykkedes at få en konfrontation. Derefter gik politiet i aktion.- Vi fik afbrudt slagsmålet, siger Jesper Bangsgaard.Han oplyser til politiken.dk, at der formentlig var tale om et aftalt sammenstød. Begge parter havde tandbeskyttere på og havde hætter til at trække ned over ansigtet.De 39 er foreløbig tilbageholdt i medfør af politiloven, oplyser Bangsgaard til Ritzau. Den giver politiet beføjelse til at frihedsberøve borgere i op til seks timer for at forebygge lovovertrædelser.Samtlige er tjekkiske fans, oplyser vicepolitiinspektøren.Muligvis vil nogle af de 39 senere blive sigtet for at have begået lovovertrædelser. Det afhænger blandt andet af, om der er beviser på videooptagelser, oplyser Jesper Bangsgaard.",174
21,https://ekstrabladet.dk/sport/anden_sport/nfl/tidligere-nfl-stjerne-doed-efter-motorcykelulykke/9904272,Tidligere NFL-stjerne død efter motorcykelulykke,Anders Larsen,2023-08-15 10:18,sport,"En tragisk nyhed har sendt mørke skyer over NFL.Den tidligere Seattle Seahawks- og Baltimore Ravens-runningback Alex Collins har nemlig mistet livet efter et fatalt færdelsuheld, hvor han blev ramt af en bil, mens han kørte på sin motorcykel.Han blev blot 28 år.Det skriver NY Post.Ulykken indtraf, da en bilist skulle tage en afkørsel på en motorvej, hvor vedkommende overså Collins og kørte direkte ind i ham.Amerikaneren blev erklæret død på stedet, og politiet er nu i gang med at undersøge omstændighederne bag ulykken.Storklubber i sorgCollins' to tidligere klubber Seahawks og Ravens har begge været ude at adressere dødsfaldet.'Det er med tunge hjerter, at vi sørger over Alex Collins' død.''Han var altid hurtig til at hilse på folk med et smil. Han var en oprigtigt venlig person, der havde en speciel glæde med sig, hvor end han var.''Må Alex altid blive husket for det lys og den kærlighed, han bragte til så mange mennesker,' skriver Ravens.'Hjerteskærende.''Vores tanker er med Collins' familie,' skriver Seahawks.Collins nåede at spille fem sæsoner i NFL og spillede sidst i 2021.",174
22,https://ekstrabladet.dk/penge/carlsberg-har-solgt-sin-russiske-forretning/9830704,Carlsberg har solgt sin russiske forretning,Jeppe Grunnan,2023-06-23 12:33,business,"Forholdet mellem danske Carlsberg og Rusland får nu en ende.Virksomheden har nemlig valgt at sælge sin russiske forretning, og fredag er aftalen officielt underskrevet.Det oplyser virksomheden i en pressemeddelelse, der ikke sætter navn på køberen.'Underskrivelsen af ​​en aftale om at sælge den russiske forretning er en meget vigtig milepæl i den meget komplekse adskillelses- og salgsproces,' udtaler topchef Cees't Hart i meddelelsen.'Selvom det har været en omfattende proces, har det været vigtigt for os at nå frem til den bedst mulige løsning for alle interessenter, herunder vores mere end 8000 medarbejdere i Rusland.Vi ser nu frem til at modtage de nødvendige myndighedsgodkendelser.'Gigantbryggeriet oplyser ikke, hvor meget den russiske forretning er blevet solgt for.I pressemeddelelsen understreger Carlsberg også, at den endelige godkendelse af salget kan trække ud.'Transaktionen er underlagt en omfattende regulatorisk godkendelsesproces i Rusland.Dette omfatter indgivelse af ansøgninger til den russiske regeringskommission for at opnå dens godkendelser, hvilket er obligatorisk i henhold til russisk lov,' skriver bryggeriet.Carlsberg har været i strid modvind, siden Rusland invaderede Ukraine, og i marts 2022 offentliggjorde bryggeriet, at man ville forlade Rusland.",177
23,https://ekstrabladet.dk/nyheder/politik/danskpolitik/sofie-carsten-ikke-flere-sexisme-doegn/8501071,Sofie Carsten: Ikke flere sexisme-døgn,Brian Weichardt,2021-03-12 09:59,politik,"'Virkeligheden kalder, og vi vil ikke tie'.Sådan lød overskriften på de Radikales store såkaldte 'sexisme-døgn', hvor partiets nuværende og daværende leder, Sofie Carsten Nielsen og Morten Østergaard, bekræftede hinanden i, at det er meget vigtigt at tale åbent om sexisme.Dengang vidste de begge, at Morten Østergaard havde flere MeToo-sager på samvittigheden. Men det vidste offentligheden ikke.Det ved nu nu. Artiklen fortsætter under billedet ...Vi ved også, at en intern undersøgelse af omfanget af krænkelses-sager hos de Radikale er tårnhøjt.Vi ved, at ledelsen i partiet har fået omkring 30 henvendelser om krænkelser. Og at flere af krænkelserne er begået af folk i ledelsen selv. Ingenting skete: 30 krænkede gik til R-ledelsenMen nu vil Sofie Carsten Nielsen gerne tie. Og hun har 'ingen planer' om at afholde et nyt sexisme-døgn.Sådan lød det fra en i øvrigt ordknap partileder, da Ekstra Bladet torsdag endnu engang forsøgte at få et interview med hende om MeToo-sagerne.Du kan se 'interviewet' øverst i artiklen--------- SPLIT ELEMENT --------- Ny MeToo-sag i Socialdemokratiet: Folketingsmedlem fik nok Krænker til bords med Mette Mette F: For mange krænkelses-sager i S",179
24,https://ekstrabladet.dk/nyheder/samfund/jordansk-haer-nedskyder-drone-floej-med-meth/9902321,Jordansk hær nedskyder drone: Fløj med 'meth',Matias Grønborg,2023-08-13 21:41,samfund,"Det jordanske militær nedskød søndag en drone med crystal meth (metamfetamin, red.), der fløj ind over jordansk territorium fra nabolandet Syrien.Det rapporterer det statslige nyhedsbureau Petra, skriver Reuters.Med henvisning til en kilde inden for de jordanske væbnede styrker sagde det statslige agentur i en erklæring, at der var 'taget kontrol over' dronen, som blev 'nedskudt'.Stort problemDet jordanske militær har tidligere nedskudt droner fra Syrien med narkotika eller våben, men har sjældent identificeret beslaglagt narkotika som metamfetamin, lyder det.Der er ingen kommentar fra de syriske myndigheder. Men i et interview i sidste uge benægtede den syriske præsident, Bashar al-Assad, Syriens rolle i narkotikahandel og sagde, at det var en fælles interesse at stoppe narkotikasmugling, som Syrien deler med arabiske lande.Det krigshærgede Syrien er blevet et knudepunkt for narkotikahandel for milliarder med Jordan som en vigtig transitrute til de olierige golfstater.Militær- og sikkerhedsfolk fra Jordan og Syrien har tidligere mødtes for at diskutere, hvordan man kan bremse det voksende smuglerproblem. På trods af løfter fra Damaskus siger Jordan, at de ikke har set noget reelt forsøg på at slå ned på den ulovlige handel.",182
25,https://ekstrabladet.dk/nyheder/samfund/mirakuloest-dreng-overlever-fald-paa-30-meter/9902505,Mirakuløst: Dreng overlever fald på 30 meter,Signe Søgaard,2023-08-14 07:14,samfund,"Vildt!13-årige Wyatt Kauffman har på mirakuløs vis overlevet et fald på 30 meter i Grand Canyon, der ligger i den amerikanske delstat Arizona.Det skriver flere internationale medier, heriblandt BBC.Ulykken skete tirsdag, og det tog redningsfolkene to timer at redde Wyatt Kauffman i sikkerhed.Det var nemlig ikke muligt for en helikopter at nå ham, og derfor måtte et redningshold rappelle ned til ham.Alvorlige kvæstelserHan blev fløjet til et hospital med alvorlige kvæstelser, men er siden blevet udskrevet.Kauffman har selv forklaret, at han mistede fodfæstet, da han flyttede sig, så folk kunne tage billeder af den populære turistattraktion.Til et lokalmedie fortalte den 13-årige fra hospitalssengen, at han intet husker fra styrtet.Heldig at være i live Wyatt Kauffman er ikke sluppet fra faldet uden kvæstelser, og skaderne tæller blandt andet ni brækkede ryghvirvler, en sprængt milt, en brækket hånd og en kollapset lunge.Drengens far, Brian Kauffman, har siden udtrykt stor taknemmelighed over for alle, som har hjulpet med at redde sønnens liv.- Vi er bare heldige, at vi bringer vores barn hjem på forsædet af en bil i stedet for i en kiste, siger han.",182
26,https://ekstrabladet.dk/nyheder/samfund/tidligere-folketingsmedlem-og-borgmester-politianmeldt/9902286,Tidligere folketingsmedlem og borgmester politianmeldt,Matias Grønborg,2023-08-13 20:43,samfund,"Det tidligere folketingsmedlem og forhenværende borgmester i Hørsholm Kommune, Uffe Thorndahl, er blevet politianmeldt for chikane. Det skriver Horsens Folkeblad.Det er Hedensted Kommune, der står bag politianmeldelsen, skriver mediet.MillionudgifterIfølge kommunen har Uffe Thorndahl og Hedensted-borgeren Erik Jensen igennem 20 år sendt tusindvis af chikanerende mails til kommunen. Mails, der har medført et femcifret antal afsendte bilag og udgifter for millioner. - Én ting er, at det er en yderst bekostelig affære at skulle bruge et så anseeligt antal mandetimer på at finde dokumenter fra 70'erne i et fjernt arkiv. Det er også en stor belastning for vores medarbejdere, som bliver svinet til i en vid kreds. - Det hører ingen steder hjemme at blive behandlet sådan, bare for at møde på arbejde, siger nuværende borgmester i Hedensted Kommune Ole Vind (V) til Horsens Folkeblad. Hverken Erik Jensen eller Uffe Thorndahl er bekendt med politianmeldelsen, slår de fast over for mediet. Uffe Thorndahl var borgmester i Hørsholm Kommune i perioden 2001-2009.I 1977-1985 var han medlem Folketinget - i størstedelen af tiden for Fremskridtspartiet. I 1984 blev han medlem af Det Konservative Folkeparti i stedet.",183
27,https://ekstrabladet.dk/nyheder/samfund/dmi-her-er-der-risiko-for-skybrud/9904045,DMI: Her er der risiko for skybrud,Albert Bastian,2023-08-15 06:59,samfund,"Skal du finde shorts eller lange bukser frem?Det kan være et svært spørgsmål at besvare i dag.Hvor nogle kan se frem til op mod 25 grader, kan andre i landet kan se frem til kraftige skybrud.Overordnet set byder dagen dog mest på overskyet vejr med et strejf af varm luft.'Tænk jer om'Beboerne på Solskinsøen skal dog være særlig opmærksomme.De kan nemlig se frem til en dag med regnfrakke og gummistøvler. Her forventes der kraftige regn- og tordenbyer fra morgen til tidlig aften.- Vi har en risikomelding ude for kraftige lokale skybrud på Bornholm. Bor man der, må man godt lige tænke sig om, siger Henning Gisselø, der er vagtchef hos DMI.Han opfordrer samtidig til, at bornholmerne husker at lukke deres vinduer.Den østligste del af Sjælland kan også risikere at blive snittet af uvejret, men det er altså kun på Bornholm, at risikomeldingen gør sig gældende.Risiko for oversvømmet kælder- Det kan ske, at bornholmerne løber ind i større trafikale problemer og oversvømmede kældre, men så skal vi være uheldige, konstaterer Henning Gisselø.DMI melder om risiko for lokale skybrud fra klokken 9 til 18 på Bornholm.",184
28,https://ekstrabladet.dk/sport/fodbold/ny-skraekskade-mareridtet-fortsaetter-i-real-madrid/9901707,Ny skrækskade: Mareridtet fortsætter i Real Madrid,/ritzau/Sport,2023-08-13 13:40,sport,"Real Madrid fik en perfekt start på ligasæsonen lørdag aften, da holdet på udebane vandt 2-0 over Athletic Bilbao. Men på skadesfronten har storklubben fået en forfærdelig indledning på sæsonen.Allerede før lørdagens kamp ødelagde målmand Thibaut Courtois korsbåndet, og i kampen i Bilbao noterede midtstopper Eder Militao sig for samme skade.Den brasilianske forsvarsspiller faldt til jorden, efter at hans ene fod gled og gav et voldsomt stræk i knæet. Søndag er dommen faldet.- Undersøgelser af Eder Militao har vist, at der er tale om en overrivning af det forreste korsbånd i venstre knæ. Spilleren skal opereres en af de kommende dage, skriver Real Madrid på sin hjemmeside.Normalt koster en korsbåndsskade minimum et halvt års pause.      Nytilkomne Jude Bellingham spillede en forrygende kamp for Real Madrid da han kom på scoringstavlen ved mål nummer to. Foto: Vincent West/Ritzau ScanpixEn hjørnesten25-årige Militao kom til Real Madrid i sommeren 2019, og efter to lidt svære sæsoner med en del tid på bænken har han de seneste år været en hjørnesten i holdets defensiv.I seneste sæson spillede han 51 kampe for Real Madrid på tværs af alle turneringer.Han står noteret for 30 kampe for det brasilianske landshold.",193
29,https://ekstrabladet.dk/krimi/husspetakler-42-aarig-sigtet-for-trusler-paa-livet/9904002,42-årig sigtet for trusler på livet,Petra Akullu,2023-08-15 10:38,krimi,"Mandag aften rykkede Midt- og Vestsjællands Politi ud til et hus i Skolelodden i Viskinge.Det oplyser politikredsen på det sociale medie X og i døgnraporten. 'Kl. 20.18 modtog politiet en anmeldelse om, at en mand havde truet en kvinde med et våben.' Det var med børn til stede på adressen.Talstærkt til stedePolitiet sendte mange patruljer afsted mod adressen, og en ambulance holdt klar, hvis der skulle blive brug for det. Her forsøgte politiet at få den 42-årige mand til at træde ud af huset frivilligt. Men det var først natten til tirsdag, at det lykkedes at anholde ham.Det foregik uden dramatik, som politiet beskriver det, og manden blev taget med på politistation til afhøring. 'Ingen kom noget til ved episoden, og stedet blev ransaget. Der blev ikke fundet ulovlige våben, men manden er mistænkt for at have truet kvinden med et våben,' skriver politiet i døgnrapporten. SigtetDet er efterfølgende blevet vurderet, at der ikke er nogen grund til at fremstille manden i grundlovsforhør. 'Han er sigtet for trusler på livet', skriver politiet på det sociale medie X. Sagens parter skal afhøres, og herefter vil man tage stilling til, om han skal sigtes for vold mod kvinden.",196
30,https://ekstrabladet.dk/underholdning/udlandkendte/rapperen-magoo-er-doed/9904363,Rapperen Magoo er død,Jon. B.,2023-08-15 10:37,Underholdning,"Rapverdenen har mistet endnu en profil.Rapperen med det borgerlige navn Melvin Barcliff døde angiveligt søndag i en alder af 50 år.Dødsårsagen er endnu ukendt.Det skriver flere internationale medier - blandt andre New York Post.Den nu afdøde rapper Magoo brød for alvor igennem på den internationale rapscene i 1990'erne, hvor han dannede en duo med den populære rapper og producer Timbaland.Magoos musikalske partner Timbaland må siges at være den mest kendte af de to. Han er blandt andet kendt for at have produceret musik med stjerner som Madonna, Rihanna og Justin Timberlake.Magoo opnåede ikke den samme anerkendelse og succes som Timbaland, men formåede dog alligevel at slå sit navn fast på den internationale rapscene.Magoo er bedst kendt for hits fra slutningen af ​​90'erne og start-00'erne som 'Up Jumps Da Boogie', 'Beep Me 911' og 'Drop'.I 1997 udgav duoen Magoo & Timbaland deres første album, 'Our World', der blandt andet bestod af hittet 'Up Jumps Da' Boogie', der blev duoens største succes på hitlisterne.Duoen udgav senere to album uden den helt samme succes.Magoo nåede gennem sin karriere blandt andet at lave flere numre med verdensstjernen Missy Elliot.Indtil videre har hverken Missy Elliott eller Timbaland offentligt kommenteret Magoos bortgang.",196
31,https://ekstrabladet.dk/nyheder/samfund/intet-skybrud-dog-stadig-regn-og-torden/9904301,Intet skybrud - dog stadig regn og torden,Petra Akullu,2023-08-15 09:45,samfund,"Først var der varsel om skybrud på Bornholm, men nu er der godt nyt til solskinsøen.For det kommer ikke til at regne i så voldsomme mængder, som først antaget, oplyser DMI til Ekstra Bladet.Men bare fordi skybrudsrisikoen er lig nul, skal man stadig bevæbne sig med en regnjakke, hvis man bevæger sig udenfor. Det gælder faktisk flere steder i landet.- Hvis jeg skal lægge et område, så er det Sjælland og Bornholm, som får de kraftigste byger.- Men hele landet kan få regn og torden. Der er en del byger i det jyske lige nu (klokken 10.30, red.), men de er ikke så kraftige, lyder det fra DMI's vagthavende meteorolog, Henning Gisselø.Klarer opHvis man ikke er til vand fra himlen, kan man glæde sig til eftermiddagen og aftentimerne, hvor det vil klare op.Bornholmerne slipper dog ikke helt og kan forvente regn og torden i nat, mens resten af landet slipper.Op til 25 graderSelvom der kan komme vand i hele landet, betyder det ikke koldt vejr.Det forventes faktisk at blive op mod 25 grader, nogle steder kan man allerede måle 24 grader.- Vestjylland får ikke 25 grader, men Østjylland, Fyn og Sjælland får høje temperaturer, afslutter Henning Gisselø.",197
32,https://ekstrabladet.dk/nyheder/krigogkatastrofer/ofre-afviser-undskyldning-fra-bombemand/9465463,Ofre afviser undskyldning fra bombemand,/ritzau/,2022-10-12 01:29,Udland,"Den sidste overlevende gerningsmand bag et bombeangreb på Bali i 2002 ønsker at undskylde til de overlevende ofre op til 20-årsdagen for angrebet. Men den undskyldning vil de overlevende ikke godtage. Det skriver nyhedsbureauet AFP. Onsdag er det 20 år siden, at den islamistiske gruppe Jemaah Islamiyah udførte det dødelige bombeangreb på Bali. 202 personer mistede livet. Over 300 andre blev kvæstet. Angrebet, der af myndighederne blev kategoriseret som terror, er det mest dødelige i Indonesiens historie.Cirka 300 danskere befandt sig på ferieøen, da angrebet skete. Tre af disse - tre unge kvinder - mistede livet.Den sidste overlevende gerningsmand, Ali Imron, blev idømt livstidsfængsel for sin medvirken i bombeangrebet, der fandt sted på en natklub og en bar. - Jeg vil fortryde det, indtil jeg dør, har han tidligere udtalt til AFP. Hverken ofrene eller den australske regering vil dog tage imod Imrons undskyldning. 88 af de dræbte var australiere, mens 38 var fra Indonesien. Medlemmer af den islamistiske gruppe Jemaah Islamiyah blev dømt for angrebet. Jemaah Islamiyah opererer over det meste af det sydøstlige Asien og begyndte sine aktiviteter omkring 1997. Gruppens overordnede mål er at skabe en islamisk stat ud af dele af Malaysia, Indonesien, Filippinerne og Singapore.",200
33,https://ekstrabladet.dk/underholdning/udlandkendte/har-gemt-paa-stor-hemmelighed/9904034,Har gemt på STOR hemmelighed,Nanna Bay,2023-08-15 07:07,Underholdning,"Lykken er stor hjemme hos barnestjernen Ashley Olsen. Den 37-årige skuespiller, modedesigner og forretningskvinde og hendes mand, Louis Eisner, er nemlig i al hemmelighed blevet forældre for første gang til en lille dreng, der har fået navnet Otto. Det skriver TMZ.Offentligheden har ikke kendt til graviditeten før nu, så Ashley Olsen og hendes ægtefælle har i den grad formået at holde kortene tæt ind til kroppen. Det nybagte forældrepar har endnu ikke selv givet yderligere kommentarer om familieforøgelsen. Ashley Olsen og Louis Eisner blev gift i december sidste år ved en hemmelig ceremoni for de nærmeste venner og familie.       Ashley Olsen og hendes tvillingesøster, Mary-Kate Olsen, har lavet en lang række film sammen. Foto: ShutterstockDen kendte Olsen-tvilling, der blandt andet er kendt fra serien 'Full House', værner meget om sit privatliv og udtaler sig sjældent til medierne om det. Det er derfor ikke helt klart, hvor længe Ashley Olsen og Louis Eisner har dannet par. De blev dog for første gang koblet sammen i medierne tilbage i 2017 og blev angiveligt forlovet i 2019. Nu kan de også skrive forældre på cv'et.       Ashley Olsen og Louis Eisner blev gift sidste år. Nu kan de også kalde sig forældre. Foto: Matt Winkelmeyer/Getty Images",202
34,https://ekstrabladet.dk/nyheder/krigogkatastrofer/stolt-diktator-viser-sine-missiler-frem-for-rusland/9877643,Stolt diktator: Viser sine missiler frem for Rusland,Kevin Doherty,2023-07-27 10:46,Udland,"En russisk delegation med den russiske forsvarschef, Sergei Shoigu, i spidsen er lige nu på besøg i Nordkorea.Det er de i anledning af 70-års jubilæet for Koreakrigens våbenhvile.I den forbindelse har den nordkoreanske leder, Kim Jong-un, vist sine store missiler og andre våben frem for russerne.Det skriver BBC.Artiklen fortsætter under billedet ...      Sergei Shoigu skulle naturligvis se Nordkoreas mange våben. Foto: STR/Ritzau Scanpix'Det mest kraftfulde' militærSergei Shoigu blev blandt andet præsenteret for de interkontinentale ballistiske missiler ved navn Hwasong.Udover det var to nye drone-design udstillet, der minder om dem, som bruges af det amerikanske flyvevåben.Besøget kommer midt under beskyldninger om, at Nordkorea forsyner Rusland med våben til brug i krigen i Ukraine. Det afviser både Nordkorea og Rusland.Stemningen under besøget er dog yderst venskabeligt, og den russiske forsvarschef fik under besøget også sagt, at han ser det nordkoreanske militær som 'det mest kraftfulde' i verden.Stadig i krigUdover Rusland er en kinesisk delegation ligeledes på besøg hos den nordkoreanske diktator.Det er første gang siden coronapandemien, at udenlandske gæster er på besøg i Nordkorea.Torsdag bliver jubilæet markeret med en omfattende militærparade.Nordkorea og Sydkorea er teknisk set stadig i krig med hinanden, fordi der aldrig er blevet underskrevet en fredsaftale, efter de to nationer indgik våbenhvile i 1953.",205
35,https://ekstrabladet.dk/nyheder/samfund/vejret/alle-afgange-med-hurtigfaergen-fra-sverige-til-bornholm-aflyst/9891890,Alle afgange med hurtigfærgen fra Sverige til Bornholm aflyst,/ritzau/,2023-08-07 08:07,Vejret,"Alle afgange mandag med hurtigfærgen mellem svenske Ystad og Bornholm er blevet aflyst som følge af vejret.Det skriver Bornholmslinjen på sin hjemmeside.I stedet har man indsat færgen 'Povl Anker', som kommer til at sejle med forsinkelse.På sin hjemmeside har Danmarks Meteorologiske Institut (DMI) udsendt et varsel om vindstød af stormstyrke for Bornholm og for kysterne i Nordsjælland.Vejret har gjort sig gældende fra mandag morgen klokken 7.- Der er ikke væsentlige ændringer i de seneste prognoser, og der ventes fortsat kraftigt blæsevejr efter regnen, især natten til tirsdag og tirsdag ser meget blæsende ud, skriver DMI. Der er desuden udsendt et varsel om en risiko for vindstød af stormstyrke for Fyn og den sydlige del af Jylland.Også Læsøfærgen er mandag ramt af vejret. Afgangen fra Læsø klokken 13.30 og fra Frederikshavn klokken 15.20 er blevet aflyst.Færgeselskabet Fjord Line har aflyst sin afgang klokken 15 fra norske Kristiansand til Hirtshals, skriver selskabet på sin hjemmeside.Mandag formiddag er der desuden i København blevet indført hastighedsnedsættelse på alle S-togsstrækninger på grund af vindforholdene. Det kan give forsinkelser, advarer togselskabet. Det skriver både Banedanmark og DSB på det sociale medie X, der tidligere hed Twitter.Det er Banedanmark, der har taget beslutningen om at sættes hastigheden ned til 80 kilometer i timen.",206
36,https://ekstrabladet.dk/nyheder/krigogkatastrofer/ukraine-slaar-fast-forvent-flere-angreb/9900345,Ukraine slår fast: Forvent flere angreb!,Mads Romme,2023-08-12 21:39,Udland,"Indbyggerne i Moskva må efterhånden være vant til dem.Militære droner, der angriber byen.Over de seneste uger har disse ubemandede fartøjer flere gange invaderet hovedstadens luftrum og spredt skræk og rædsel. Og nu kommer Ukraine med en melding, der ikke er til at tage fejl af: Det er langtfra slut.- Det ville være logisk at forvente en stigning i antallet af daglige angreb (mod Moskva, red.), siger Andriy Yusov, en talsmand for Ukraines militære efterretningstjeneste, til Kyiv Post.Artiklen fortsætter under billedet ...      Fredag skulle Rusland angiveligt have afværget et droneangreb i Moskva. Røgen på billedet skulle stamme fra den nedstyrtede drone. Foto: Ostorozhno Novosti/Reuters/Ritzau ScanpixStikker til RuslandFredag skulle det russiske forsvar senest have afværget et droneangreb mod Moskva, forklarede landets forsvarsministerium.Nok har dronerne endnu kun forvoldt skade på bygninger, men indbyggerne i hovedstaden gør dog klogt i ikke at føle sig for trygge, lyder det fra Yusov.- Hele verden kan se, at det russiske forsvarssystem er ineffektivt, forældet og ikke kan reagere tilstrækkeligt på moderne udfordringer, siger han.Fra russisk hold fyger det med anklager om ukrainsk terrorisme. Særligt bemærkelsesværdigt var det, da Maria Zakharova, talsperson i Ruslands udenrigsministerium, sammenlignede et droneangreb med 9/11-angrebene mod Twin Towers i USA.- Metoderne var de samme, lød det blandt andet fra Zakharova.",207
